State/Region P_code,Division/State (Myanmar),Division/State ,Township  (Myanmar),Township ,Type (Myanmar),Type,Name (Myanmar),Name,Latitude,Longitude,Phone Number,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လွမဥၨူ,Hlaminzu,16.788149,96.124112,012314140,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္ရတနာ,Aung Yadanar,16.788339,96.126874,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ထူးေန,Htoo Nay,16.789229,96.126522,09786024153,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရာင္နီဦး,Yaung Ni Oo,16.790697,96.126222,09789456103,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဆင္မင္း,Sin Minn,16.792349,96.126736,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စိုးစံ,Soe San,16.791999,96.123484,012301108,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗဟန္း,Bahan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဆန္းသစ္(ဦးမင္းသူ),San Thit (U Min Thu),16.781928,96.130791,09420136547,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျမင့္မိုလ္,Myint Mho,16.777489,96.160256,01374589,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မာစတာ,Master,16.772563,96.164082,09443045742,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စမိုင္းလ္,Smile,16.775718,96.162941,018392853,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီေအ,TA,16.776584,96.161886,095091165,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေ၀ယံ,Wai Yan,16.775456,96.161468,01250596,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အန္အက္စ္,NS,16.776428,96.161508,01379147,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,F@X,F@X,16.774488,96.163013,09972433449,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအတီ,A.T,16.772949,96.161788,09422354563,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စမစ္,Smiths Detection,16.77888,96.164383,01245581,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျမတ္နိုးသူ,Myat Noe Thu,16.778233,96.160588,01246424,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အက္ဆဲလဲ့န့္,Excellence,16.776213,96.161939,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ေဂ်ဘီအက္စ္,JBS,16.777487,96.159867,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,၂၀၀ အီလက္ထေရာနစ္,200 Electronic,16.775276,96.163224,01252275,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အီကြဲလ္,Equal,16.777861,96.159843,09963666680,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာ္တို,Auto,16.778047,96.163325,095178346,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊနဂါး,Golden Dragon,16.776492,96.161506,09254898112,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,via ျမန္မာ,Via Myanmar,16.7735471,96.1657198,09263726330,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ပန္ဒါ,Panda,16.777777,96.160255,095008898,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အိုတီတီအို,OTTO,16.7787317,96.1617155,09421163941,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ယာမဟာ,Yamaha,16.777771,96.159869,09450026507,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ယုဇန,Yazana,16.776961,96.163285,018380970,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအေအ,AA,16.774563,96.160846,01249592,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တက္ကနိုလန္းဒ္,Technoland,16.775986,96.161295,09254839225,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အမ္စီ,MC,16.776201,96.161523,01256136,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မ်ိုး၀င္း,Myo Win,16.772342,96.164182,09965107191,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗိုလ္တစ္ေထာင္,Botahtaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,၀င္းတားလု,Winter Loop,16.774683,96.163203,01385504,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗိုလ္တစ္ေထာင္,Botahtaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေ၀ယံ,Wai Yan,16.771187,96.164464,01398571,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗိုလ္တစ္ေထာင္,Botahtaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဇီတာဘိုက္ +,Zettabyte Plus,16.776341,96.170686,09967115831,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗိုလ္တစ္ေထာင္,Botahtaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေဂ်ပီအဲလ္,JPl,16.773467,96.169617,09979522629,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗိုလ္တစ္ေထာင္,Botahtaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီစီအဲလ္,Tcl,16.773897,96.167872,018398931,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗိုလ္တစ္ေထာင္,Botahtaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဒစ္ဂ်စ္တယ္,Digital,16.77399,96.165032,095186809,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ပုသိမ္ျမို့,Pathein,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္,Aung,16.778364,94.732458,042 23442,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ပုသိမ္ျမို့,Pathein,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေက်ာ္,Kyaw,16.778364,94.738081,09 5200387,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ပုသိမ္ျမို့,Pathein,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္ေက်ာ္သိန္း,Aung Kyaw Thein,16.778364,94.731431,042 21268,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ပုသိမ္ျမို့,Pathein,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီအီးတီပုသိမ္,TET Pathein,16.778364,94.726941,09 400212018,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ေက်ာက္ဂုန္းျမို့,Kyaunggon,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လိုက္,Light,16.778364,95.187286,09 422513919,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,လပၸတၱာျမို့,Lebutta,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ထြန္း,Tun,16.778364,94.760746,,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,မအူပင္ျမို့,Maubin,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊလ၀န္း,Shwe La Woon,16.778364,95.642083,,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,မအူပင္ျမို့,Maubin,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကိုမ်ိဳးျမင့္,Ko Myo Myint,16.778364,95.655092,045 30920,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,မအူပင္ျမို့,Maubin,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျမတ္မဟာ,Myat Mahar,16.778364,95.652823,09 960808089,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဓနုျဖဴျမို့,Danubyu,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေဇာ္ႀကီးေမာင္ေမာင္,Zaw Gyi Mg Mg,16.778364,95.592823,,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဟသၤာတျမို့,HinThaDa,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေနသူရိန္,Nay Thurain,16.778364,95.460417,09 796931099,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဟသၤာတျမို့,HinThaDa,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဇြဲ,Zwe,16.778364,95.459671,,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဟသၤာတျမို့,HinThaDa,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကိုမိုးေအာင္,Ko Moe aung,16.778364,95.461065,09 422485359,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဟသၤာတျမို့,HinThaDa,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ပစ္တိုင္းေထာင္,Pyit Tine Htaung,16.778364,96.462918,044 21428,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ျမန္ေအာင္ျမို့,Myan Aung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဇြဲ,Zwe,16.778364,95.303297,09 792465877,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ေျမာင္းျမျမို့,Myaung Mya,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကိုစန္း၀င္းေဌးစည္သူ,Ko San Win Htay Si Thu,16.778364,94.929753,09 777770082,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဖ်ာပံုျမို့,Pyapon,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဂရန္း,GRAND,16.778364,95.681252,09 252029655,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ရဲႀကီးျမို့,Yegyi,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,န၀ရတ္,Nawarat,16.778364,95.118576,046 52190,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ဇလြန္ျမို့,Zalon,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ထြန္းမဟာ,Tun Mahar,16.778364,95.548481,09 799835496,
MR007,ဧရာ၀တီတိုင္းေဒသႀကီး,Ayeyarwady Division,ေညာင္ဒုန္းျမို့,Nyaung Don,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သိန္းဦး,Thein Oo,17.046021,95.637762,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,ျမိဳ႕နယ္လ်ွပ္စစ္အင္ဂ်င္နီယာရံုး,Electrical Power Office,လွ်ပ္စစ္နွင့္စြမ္းအင္၀န္ၾကီးဌာန,Ministry of Electricity and Energy,19.770493,96.133497,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,ျမိဳ႕နယ္လ်ွပ္စစ္အင္ဂ်င္နီယာရံုး,Electrical Power Office,အမွတ္(၂)လွ်ပ္စစ္နွင့္စြမ္းအင္၀န္ၾကီးဌာန,Ministry of Electricity and Energy No.(2),19.787382,96.095751,067410207,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ဥတၱရသီရိျမို႕,Ottarathiri,ျမိဳ႕နယ္လ်ွပ္စစ္အင္ဂ်င္နီယာရံုး,Electrical Power Office,ဥတၱရသီရိၿမိဳ႕နယ္လ်ွပ္စစ္ရံုး,Ottarathiri Electrical Power Office,19.825714,96.158025,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,တပ္ကုန္းျမိဳ႕,Tatkone,ျမိဳ႕နယ္လ်ွပ္စစ္အင္ဂ်င္နီယာရံုး,Electrical Power Office,တပ္ကုန္းျမိဳ႕နယ္လ်ွပ္စစ္ရံုး,Tatkone Electrical Power Office,20.134925,96.198461,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ဇဗၼဴသီရိျမို႕,Zabuthiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊသရဖီ,Shwe Tharapy,19.7252349,96.1412743,09250106957,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ဇဗၼဴသီရိျမို႕,Zabuthiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ခရစ္လိုက္,Krislite,19.725407,96.097639,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ဇဗၼဴသီရိျမို႕,Zabuthiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သိန္းဧရာ,Thein Ayar,19.7260104,96.1441043,0931950925,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,လယ္ေ၀းျမို႕,Lewe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လင္းလက္,Linn Let,19.638185,96.111069,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,လယ္ေ၀းျမို႕,Lewe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္ဟိန္း,Aung Hein,19.641821,96.113181,09971344588,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,သာ၀တၱိျမို့,Thar Wut Hti,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရာင္ျခည္ဦး,Yaung Chi Oo,19.527759,96.247351,09797908623,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,သာ၀တၱိျမို့,Thar Wut Hti,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ရွင္းသန့္ေအာင္,Shin Thant Aung,19.532509,96.254104,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကိုဖိုးနီ-တိုင္းခ်စ္,Ko Phoe Ni-Tine Chit,19.739862,96.206684,06721080,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လျပည့္၀န္း(၁),La Pyae Wun(I),19.73898,96.210793,06721111,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လျပည့္၀န္း(၂),La Pyae Wun(II),19.7388877,96.2084365,06722957,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျပည့္ျဖိဳး,Pyae Phyo,19.73937,96.206808,06723305,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သိဒၶိျပည့္,Theik Di Pyae,19.75313,96.203218,06725591,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေငြလမင္း,Silver Moon,19.740566,96.204124,06721568,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေနတံခြန္,Nay Tagon,19.750853,96.198356,09402602307,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဦးတင္ေရြွ,U Tin Shwe,19.753636,96.201062,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျဖိဳးျဖိဳးၾကြယ္,Phyo Phyo Kywel,19.739562,96.207349,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လိုက္တင္းစပါယ္ရွယ္,"Lighting Specialist Co.,Ltd",19.7322538,96.1065336,067420644,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဂႏၶမာ,Gandamar,19.7305564,96.106939,067421212,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဒိုင္းမြန္း,Diamond Stm,19.738425,96.11868,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကမၻာေက်ာ္,Kabar Kyaw,19.731747,96.107329,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ပြင့္သစ္စ,Pwint Thit Sa,19.75114,96.086218,09973189963,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျဖိဳးျဖိဳးၾကြယ္,Phyo Phyo Kywel,19.743689,96.120414,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ေနျပည္ေတာ္,Nay Pyi Taw,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ယူနီဗာ့ဆဲလ္,Universal,19.741831,96.120115,09259271771,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေက်ာ္နန္းေတာ္,Kyaw Nan Taw,16.8218169,96.1458035,09420752832,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စိုးေမတၱာ,Soe Myittar,19.871006,96.192934,09448545622,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီတီအီး ဂလိုဗယ္လ္,TTE Global,19.865536,96.175213,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေက်ာ္စတား,Kyaw Star,19.871439,96.194775,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အလင္းေရာင္,A Linn Yaung,19.877679,96.19534,0943048007,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,၀လင္းဟန္,Wa Lin Han,19.90955,96.205256,09420721751,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ရဲနိုင္,Ye` Naing,19.749116,96.203448,09976638555,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပ်ဥ္းမနားျမို႕,Pyinmana,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ညိမ္းဆက္ခိုင္,Nyein Sat Khaing,19.755811,96.204669,09420739660,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,လယ္ေ၀းျမို႕,Lewe,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ဆန္းသစ္,Sunn Thit,19.639593,96.112472,,
MR015,ေနျပည္ေတာ္ျပည္ေထာင္စုနယ္ေျမ,Nay Pyi Taw Union Territory,ပုဗၺသီရိျမို႕,Pobbathiri,ဓာတ္အားခြဲရံု,Electrical Substation,ပုဗၺသီရိျမိဳ႕နယ္ဓာတ္အားခြဲရံု,Pobbathiri Electrical Sub-station,19.863335,96.183919,,
